timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:50:50,11.5,1.89,1.81,2020-02-12 18:00:00,00:50:50
2020-02-12 18:50:50,12.5,2.50,1.46,2020-02-12 18:00:00,00:50:50
2020-02-12 18:51:00,11.5,1.89,1.81,2020-02-12 18:00:00,00:51:00
2020-02-12 18:51:00,12.5,2.50,1.46,2020-02-12 18:00:00,00:51:00
2020-02-12 18:51:10,11.5,1.89,1.81,2020-02-12 18:00:00,00:51:10
2020-02-12 18:51:10,12.5,2.50,1.46,2020-02-12 18:00:00,00:51:10
2020-02-12 18:51:20,11.5,1.89,1.81,2020-02-12 18:00:00,00:51:20
2020-02-12 18:51:20,12.5,2.50,1.46,2020-02-12 18:00:00,00:51:20
2020-02-12 18:51:30,11.5,1.89,1.81,2020-02-12 18:00:00,00:51:30
2020-02-12 18:51:30,12.5,2.50,1.46,2020-02-12 18:00:00,00:51:30
2020-02-12 18:51:40,11.5,1.89,1.81,2020-02-12 18:00:00,00:51:40
2020-02-12 18:51:40,12.5,2.50,1.46,2020-02-12 18:00:00,00:51:40
2020-02-12 18:51:50,11.5,1.89,1.81,2020-02-12 18:00:00,00:51:50
2020-02-12 18:51:50,12.5,2.50,1.46,2020-02-12 18:00:00,00:51:50
2020-02-12 18:52:00,11.5,1.89,1.81,2020-02-12 18:00:00,00:52:00
2020-02-12 18:52:00,12.5,2.50,1.46,2020-02-12 18:00:00,00:52:00
2020-02-12 18:52:10,11.5,1.89,1.81,2020-02-12 18:00:00,00:52:10
2020-02-12 18:52:10,12.5,2.50,1.46,2020-02-12 18:00:00,00:52:10
2020-02-12 18:52:20,11.5,1.89,1.81,2020-02-12 18:00:00,00:52:20
2020-02-12 18:52:20,12.5,2.50,1.46,2020-02-12 18:00:00,00:52:20
2020-02-12 18:52:30,11.5,1.89,1.81,2020-02-12 18:00:00,00:52:30
2020-02-12 18:52:30,12.5,2.50,1.46,2020-02-12 18:00:00,00:52:30
2020-02-12 18:52:40,11.5,1.89,1.81,2020-02-12 18:00:00,00:52:40
2020-02-12 18:52:40,12.5,2.50,1.46,2020-02-12 18:00:00,00:52:40
2020-02-12 18:52:50,11.5,1.89,1.81,2020-02-12 18:00:00,00:52:50
2020-02-12 18:52:50,12.5,2.50,1.46,2020-02-12 18:00:00,00:52:50
2020-02-12 18:53:01,11.5,1.89,1.81,2020-02-12 18:00:00,00:53:01
2020-02-12 18:53:01,12.5,2.50,1.46,2020-02-12 18:00:00,00:53:01
2020-02-12 18:53:11,11.5,1.89,1.81,2020-02-12 18:00:00,00:53:11
2020-02-12 18:53:11,12.5,2.50,1.46,2020-02-12 18:00:00,00:53:11
2020-02-12 18:53:21,11.5,1.89,1.81,2020-02-12 18:00:00,00:53:21
2020-02-12 18:53:21,12.5,2.50,1.46,2020-02-12 18:00:00,00:53:21
